Temperature,Humidity,Month
15.850,0.950,7
15.139,0.950,7
13.978,0.960,7
16.633,1.000,7
14.394,1.000,7
15.389,1.000,7
15.933,0.970,7
15.972,0.930,7
17.689,0.970,7
20.450,0.770,7
20.933,0.690,7
20.006,0.830,7
22.028,0.700,7
23.678,0.590,7
24.633,0.550,7
24.639,0.620,7
23.472,0.640,7
17.522,0.980,7
18.317,0.940,7
17.939,0.960,7
17.872,0.890,7
17.828,0.900,7
17.756,0.960,7
17.200,0.970,7
17.150,0.970,7
17.156,0.970,7
16.622,1.000,7
16.628,0.940,7
16.644,1.000,7
16.622,0.970,7
16.578,1.000,7
16.089,1.000,7
17.133,1.000,7
17.778,0.970,7
19.911,0.840,7
21.000,0.740,7
22.033,0.660,7
22.222,0.680,7
23.700,0.660,7
24.011,0.550,7
24.839,0.620,7
24.767,0.510,7
23.889,0.610,7
23.772,0.630,7
22.661,0.670,7
20.328,0.840,7
18.822,0.900,7
18.728,0.920,7
18.694,0.920,7
18.106,0.880,7
17.572,0.820,7
14.439,0.990,7
16.044,0.970,7
16.022,0.970,7
16.000,0.990,7
15.972,1.000,7
14.978,1.000,7
15.128,0.990,7
14.933,1.000,7
14.956,1.000,7
16.144,0.940,7
16.094,1.000,7
18.639,0.850,7
19.528,0.860,7
20.817,0.740,7
19.728,0.790,7
19.628,0.790,7
18.778,0.790,7
17.689,0.840,7
17.144,0.820,7
16.044,0.870,7
15.533,0.930,7
15.528,0.930,7
14.467,0.960,7
14.422,0.960,7
16.839,0.930,7
14.350,0.960,7
14.328,0.960,7
14.406,0.960,7
14.861,0.930,7
14.883,0.930,7
15.028,0.940,7
17.150,0.870,7
17.244,0.810,7
17.772,0.780,7
18.911,0.770,7
18.011,0.820,7
20.711,0.740,7
20.094,0.720,7
21.067,0.680,7
20.922,0.640,7
21.022,0.690,7
19.956,0.730,7
18.939,0.830,7
18.794,0.840,7
17.711,0.870,7
16.906,0.930,7
17.156,0.930,7
17.156,0.930,7
15.400,0.960,7
16.622,0.970,7
16.022,0.970,7
16.083,0.970,7
15.494,1.000,7
17.572,0.910,7
17.689,0.910,7
18.822,0.850,7
22.083,0.690,7
21.300,0.710,7
22.267,0.640,7
23.817,0.580,7
24.039,0.570,7
23.933,0.580,7
24.994,0.500,7
25.883,0.500,7
24.994,0.540,7
23.911,0.620,7
20.589,0.790,7
17.850,0.890,7
17.733,0.900,7
16.756,0.930,7
15.578,0.960,7
14.517,1.000,7
16.178,0.980,7
15.489,0.960,7
16.017,0.930,7
16.050,0.910,7
17.178,0.870,7
17.711,0.900,7
18.889,0.850,7
17.922,0.960,7
19.933,0.870,7
20.983,0.820,7
21.483,0.800,7
24.722,0.740,7
25.867,0.550,7
25.922,0.550,7
25.994,0.540,7
26.072,0.530,7
25.878,0.510,7
23.750,0.670,7
22.772,0.700,7
20.911,0.820,7
20.839,0.820,7
19.683,0.880,7
18.689,0.930,7
17.644,0.970,7
17.278,0.990,7
16.622,0.970,7
15.600,1.000,7
16.211,0.990,7
17.200,1.000,7
17.222,1.000,7
17.272,0.990,7
17.756,1.000,7
18.844,0.930,7
19.867,0.850,7
22.083,0.740,7
22.111,0.740,7
22.628,0.730,7
22.278,0.760,7
22.250,0.730,7
21.917,0.770,7
22.128,0.760,7
20.989,0.820,7
19.989,0.870,7
18.883,0.930,7
18.839,0.970,7
18.361,0.970,7
9.611,0.990,7
9.033,0.990,7
13.789,0.890,7
9.450,0.960,7
8.367,0.960,7
8.678,0.990,7
9.922,0.990,7
12.700,0.950,7
16.806,0.750,7
19.861,0.540,7
19.950,0.490,7
20.844,0.470,7
20.111,0.480,7
22.728,0.440,7
22.194,0.390,7
21.083,0.460,7
22.106,0.430,7
22.122,0.390,7
22.056,0.440,7
20.800,0.480,7
19.017,0.650,7
17.589,0.670,7
16.567,0.750,7
15.889,0.820,7
18.311,0.970,7
17.778,0.970,7
15.011,0.930,7
17.222,1.000,7
17.200,0.990,7
17.233,0.970,7
17.156,0.990,7
17.156,0.920,7
17.661,0.790,7
18.889,0.680,7
21.111,0.590,7
22.111,0.580,7
22.733,0.570,7
23.794,0.490,7
24.550,0.490,7
23.844,0.500,7
24.839,0.500,7
19.611,0.830,7
21.244,0.770,7
18.072,0.880,7
18.111,0.860,7
17.383,0.910,7
17.222,0.920,7
18.189,0.760,7
16.644,0.810,7
15.117,0.890,7
14.444,0.950,7
13.983,0.950,7
14.006,0.900,7
13.672,0.910,7
14.956,0.870,7
16.067,0.870,7
16.294,0.860,7
17.194,0.750,7
17.706,0.780,7
18.872,0.730,7
18.839,0.780,7
19.906,0.730,7
20.922,0.630,7
21.061,0.600,7
21.011,0.630,7
20.272,0.670,7
19.989,0.680,7
19.928,0.680,7
17.700,0.780,7
16.228,0.920,7
16.689,0.890,7
15.800,0.890,7
14.489,0.890,7
14.467,0.890,7
15.128,0.920,7
14.956,0.830,7
15.511,0.810,7
15.550,0.800,7
16.039,0.780,7
16.156,0.780,7
17.211,0.750,7
18.817,0.730,7
19.978,0.680,7
20.011,0.630,7
21.161,0.630,7
22.661,0.620,7
22.178,0.630,7
22.289,0.610,7
22.750,0.570,7
22.883,0.560,7
22.778,0.570,7
22.728,0.570,7
20.506,0.700,7
17.450,0.850,7
15.672,0.920,7
16.550,0.900,7
15.611,0.920,7
14.572,0.920,7
12.939,0.930,7
15.544,0.930,7
16.072,0.930,7
16.233,0.960,7
17.178,0.930,7
17.733,0.960,7
17.878,0.960,7
18.983,0.920,7
21.139,0.800,7
22.483,0.780,7
23.844,0.650,7
23.983,0.610,7
23.922,0.610,7
25.994,0.500,7
25.994,0.440,7
24.972,0.450,7
24.950,0.390,7
23.839,0.410,7
21.333,0.550,7
17.333,0.740,7
16.089,0.800,7
14.928,0.830,7
13.400,0.890,7
12.961,0.890,7
14.228,0.890,7
11.872,0.920,7
11.822,0.950,7
11.511,0.920,7
12.828,0.960,7
16.089,0.810,7
18.728,0.680,7
21.039,0.590,7
22.222,0.590,7
23.778,0.530,7
24.950,0.470,7
24.994,0.500,7
25.928,0.400,7
27.194,0.390,7
27.217,0.390,7
27.117,0.400,7
26.178,0.390,7
26.133,0.420,7
23.200,0.510,7
18.011,0.770,7
16.928,0.850,7
16.128,0.870,7
15.094,0.900,7
14.511,0.930,7
16.583,0.870,7
13.500,0.950,7
13.528,0.950,7
14.250,0.920,7
15.128,0.920,7
19.900,0.740,7
23.656,0.610,7
27.061,0.550,7
27.756,0.490,7
28.856,0.400,7
28.956,0.430,7
30.022,0.370,7
31.000,0.330,7
31.156,0.380,7
31.228,0.320,7
31.256,0.340,7
31.133,0.340,7
31.039,0.330,7
25.822,0.590,7
22.289,0.730,7
20.578,0.810,7
19.350,0.850,7
18.867,0.840,7
17.289,0.870,7
18.539,0.820,7
16.689,0.900,7
17.222,0.900,7
16.461,0.920,7
18.828,0.840,7
22.089,0.740,7
24.828,0.650,7
28.711,0.550,7
29.933,0.460,7
30.906,0.400,7
32.800,0.370,7
32.844,0.400,7
33.678,0.360,7
33.911,0.350,7
33.861,0.370,7
31.933,0.420,7
32.778,0.370,7
32.200,0.420,7
30.856,0.460,7
24.978,0.690,7
23.194,0.700,7
22.267,0.720,7
20.028,0.840,7
19.911,0.820,7
20.578,0.830,7
17.806,0.900,7
17.222,0.930,7
16.894,0.970,7
17.300,0.970,7
21.700,0.810,7
26.950,0.610,7
28.983,0.510,7
32.244,0.440,7
33.667,0.360,7
33.911,0.370,7
34.972,0.330,7
35.950,0.300,7
36.061,0.310,7
36.067,0.330,7
35.950,0.310,7
34.972,0.300,7
32.822,0.410,7
29.444,0.550,7
25.211,0.730,7
23.961,0.780,7
22.267,0.820,7
17.222,0.810,5
16.906,0.800,5
17.194,0.920,6
16.111,0.920,6
16.644,0.900,6
16.472,0.890,6
16.672,0.870,6
17.789,0.840,6
19.117,0.780,6
20.128,0.810,6
22.033,0.720,6
23.856,0.620,6
24.206,0.650,6
25.633,0.600,6
26.533,0.490,6
24.950,0.590,6
27.567,0.470,6
26.361,0.550,6
25.994,0.640,6
24.861,0.640,6
23.800,0.650,6
22.067,0.730,6
21.439,0.810,6
19.456,0.860,6
15.556,0.860,6
15.506,0.840,6
16.911,0.830,6
13.494,0.890,6
12.983,0.920,6
14.389,0.830,6
15.000,0.820,6
16.039,0.810,6
16.033,0.810,6
17.678,0.780,6
17.306,0.800,6
16.367,0.850,6
17.472,0.740,6
19.044,0.720,6
20.839,0.590,6
21.206,0.580,6
21.228,0.580,6
20.956,0.590,6
21.089,0.590,6
21.089,0.630,6
19.900,0.620,6
17.917,0.760,6
17.850,0.770,6
17.822,0.740,6
17.594,0.730,6
17.644,0.800,6
16.506,0.770,6
15.561,0.920,6
15.539,0.980,6
15.544,0.940,6
15.978,0.920,6
16.072,0.810,6
17.144,0.800,6
17.200,0.810,6
17.850,0.780,6
18.867,0.720,6
20.000,0.630,6
18.956,0.680,6
18.950,0.720,6
19.067,0.720,6
20.139,0.670,6
19.994,0.670,6
19.072,0.720,6
18.978,0.680,6
18.861,0.740,6
17.800,0.780,6
18.217,0.740,6
17.194,0.860,6
16.533,0.930,6
16.533,0.880,6
15.994,0.930,6
15.494,0.960,6
15.444,0.930,6
14.983,0.930,6
16.950,0.820,6
16.994,0.770,6
17.656,0.760,6
18.867,0.690,6
20.072,0.640,6
21.600,0.530,6
22.156,0.550,6
22.733,0.480,6
23.661,0.430,6
23.933,0.450,6
24.006,0.420,6
23.167,0.480,6
22.983,0.470,6
22.894,0.520,6
21.333,0.690,6
17.889,0.830,6
16.667,0.920,6
16.950,0.860,6
15.600,0.860,6
15.528,0.840,6
14.711,0.910,6
12.917,0.920,6
12.822,0.920,6
12.556,0.950,6
15.006,0.920,6
18.733,0.730,6
20.939,0.540,6
22.106,0.500,6
22.778,0.490,6
23.817,0.450,6
24.950,0.450,6
25.994,0.370,6
25.994,0.380,6
26.061,0.370,6
25.994,0.370,6
25.967,0.380,6
26.017,0.420,6
23.911,0.480,6
22.306,0.540,6
18.844,0.730,6
17.667,0.790,6
16.733,0.830,6
15.528,0.870,6
14.933,0.880,6
16.206,0.870,6
12.828,0.930,6
12.878,0.960,6
12.428,0.960,6
15.933,0.870,6
18.667,0.740,6
20.944,0.600,6
22.689,0.490,6
24.883,0.430,6
25.950,0.350,6
26.061,0.370,6
27.200,0.350,6
27.461,0.380,6
27.194,0.370,6
27.261,0.370,6
26.417,0.410,6
24.478,0.500,6
21.906,0.650,6
19.967,0.720,6
18.822,0.780,6
18.217,0.790,6
16.756,0.870,6
16.506,0.880,6
16.439,0.880,6
14.794,0.930,6
17.411,0.820,6
15.283,0.910,6
14.883,0.880,6
15.911,0.930,6
18.711,0.790,6
20.767,0.750,6
23.683,0.590,6
24.844,0.510,6
25.033,0.520,6
26.067,0.450,6
27.083,0.450,6
26.917,0.410,6
27.106,0.440,6
27.639,0.390,6
27.594,0.400,6
27.150,0.390,6
26.089,0.440,6
23.022,0.610,6
19.928,0.740,6
18.794,0.790,6
17.394,0.840,6
15.578,0.900,6
14.489,0.930,6
17.894,0.860,6
13.867,0.960,6
13.794,0.930,6
13.033,0.960,6
15.978,0.930,6
19.850,0.840,6
23.467,0.570,6
26.022,0.410,6
27.156,0.400,6
27.611,0.330,6
27.733,0.400,6
28.844,0.320,6
28.728,0.340,6
29.906,0.300,6
28.939,0.330,6
28.867,0.410,6
27.800,0.480,6
27.222,0.500,6
24.400,0.620,6
22.128,0.690,6
21.483,0.720,6
21.011,0.740,6
19.261,0.790,6
18.194,0.850,6
17.856,0.850,6
17.572,0.850,6
16.556,0.910,6
16.989,0.910,6
17.644,0.900,6
19.989,0.740,6
22.783,0.630,6
26.050,0.550,6
27.711,0.500,6
28.267,0.440,6
29.906,0.410,6
29.950,0.400,6
30.883,0.340,6
30.994,0.360,6
31.017,0.390,6
29.817,0.390,6
27.333,0.540,6
26.228,0.560,6
26.361,0.570,6
22.733,0.730,6
20.583,0.870,6
21.128,0.840,6
18.289,0.930,6
19.794,0.910,6
18.550,0.920,6
18.267,0.930,6
17.711,0.930,6
17.939,0.920,6
18.778,0.900,6
22.067,0.740,6
24.744,0.630,6
27.667,0.530,6
28.772,0.460,6
29.650,0.440,6
30.878,0.420,6
30.950,0.390,6
30.856,0.410,6
30.994,0.380,6
31.017,0.360,6
30.050,0.420,6
29.928,0.400,6
28.728,0.460,6
24.572,0.620,6
22.894,0.700,6
21.761,0.730,6
22.039,0.740,6
21.694,0.730,6
20.072,0.810,6
13.139,0.900,6
19.789,0.830,6
18.172,0.750,6
16.883,0.760,6
17.061,0.670,6
15.994,0.720,6
17.578,0.710,6
16.922,0.730,6
16.944,0.740,6
15.200,0.860,6
15.956,0.810,6
16.067,0.810,6
17.044,0.770,6
15.144,0.920,6
18.094,0.730,6
16.161,0.910,6
17.244,0.860,6
17.244,0.740,6
16.144,0.860,6
13.961,0.890,6
13.894,0.850,6
12.872,0.900,6
18.728,0.870,6
17.667,0.930,6
18.233,0.960,6
17.083,0.930,6
16.667,0.930,6
16.283,0.960,6
17.200,0.930,6
17.850,0.900,6
19.850,0.850,6
22.156,0.760,6
22.739,0.730,6
24.833,0.620,6
26.000,0.600,6
27.161,0.540,6
27.572,0.530,6
27.178,0.540,6
26.256,0.590,6
26.194,0.570,6
25.861,0.600,6
23.578,0.700,6
21.961,0.780,6
19.961,0.840,6
19.861,0.880,6
19.839,0.900,6
12.200,0.900,6
11.672,0.930,6
14.911,0.810,6
10.028,0.960,6
9.500,0.960,6
9.800,0.990,6
11.050,0.990,6
13.806,0.900,6
17.033,0.650,6
18.817,0.560,6
20.000,0.530,6
21.006,0.420,6
22.733,0.410,6
21.206,0.420,6
23.428,0.400,6
22.244,0.380,6
22.711,0.380,6
22.633,0.380,6
22.178,0.380,6
21.089,0.420,6
18.400,0.560,6
15.117,0.720,6
13.917,0.760,6
14.450,0.760,6
14.500,0.720,6
15.011,0.800,6
16.600,0.760,6
15.406,0.780,6
13.372,0.800,6
13.172,0.840,6
14.828,0.780,6
17.072,0.680,6
20.839,0.580,6
22.733,0.480,6
24.883,0.370,6
25.906,0.320,6
27.128,0.350,6
27.733,0.340,6
27.739,0.310,6
28.844,0.330,6
28.839,0.330,6
28.872,0.340,6
27.800,0.380,6
27.244,0.410,6
24.339,0.510,6
21.139,0.630,6
20.494,0.640,6
19.733,0.650,6
18.250,0.710,6
16.189,0.840,6
19.778,0.690,6
15.633,0.840,6
15.567,0.810,6
15.622,0.810,6
17.139,0.810,6
19.967,0.690,6
22.328,0.630,6
25.078,0.580,6
27.828,0.460,6
29.783,0.380,6
31.067,0.330,6
32.106,0.310,6
32.122,0.310,6
32.711,0.300,6
32.733,0.300,6
32.644,0.300,6
32.178,0.310,6
30.050,0.430,6
27.556,0.450,6
23.867,0.590,6
22.667,0.630,6
20.622,0.710,6
20.006,0.730,6
20.472,0.690,6
21.322,0.780,6
18.317,0.760,6
17.689,0.790,6
17.033,0.860,6
19.850,0.780,6
22.161,0.690,6
24.750,0.630,6
26.994,0.570,6
27.644,0.590,6
28.750,0.540,6
29.861,0.510,6
30.006,0.500,6
31.022,0.440,6
31.067,0.470,6
31.067,0.410,6
31.156,0.430,6
31.044,0.410,6
29.933,0.480,6
28.944,0.500,6
22.778,0.780,6
22.567,0.760,6
21.328,0.800,6
20.583,0.830,6
19.506,0.900,6
18.022,0.750,6
20.856,0.770,6
19.794,0.820,6
18.722,0.880,6
18.772,0.900,6
19.772,0.840,6
20.844,0.700,6
22.106,0.600,6
23.678,0.590,6
24.661,0.510,6
25.928,0.440,6
26.022,0.450,6
26.094,0.490,6
25.900,0.480,6
24.811,0.540,6
20.656,0.780,6
20.856,0.640,6
17.778,0.780,6
17.389,0.800,6
17.222,0.810,6
16.689,0.810,6
17.172,0.780,6
17.200,0.770,6
17.711,0.730,6
10.678,0.880,6
16.550,0.780,6
15.022,0.860,6
15.433,0.770,6
15.972,0.720,6
17.083,0.670,6
17.694,0.610,6
19.883,0.490,6
20.972,0.490,6
21.011,0.420,6
22.156,0.400,6
22.156,0.390,6
22.122,0.390,6
22.683,0.370,6
22.689,0.370,6
22.128,0.370,6
22.044,0.360,6
20.956,0.390,6
18.811,0.440,6
16.111,0.560,6
15.489,0.560,6
15.244,0.590,6
12.800,0.740,6
11.228,0.820,6
12.933,0.880,6
9.561,0.880,6
10.022,0.860,6
9.083,0.920,6
9.939,0.860,6
13.778,0.730,6
15.272,0.660,6
17.917,0.550,6
19.978,0.490,6
20.956,0.420,6
22.150,0.380,6
21.111,0.410,6
22.222,0.350,6
22.128,0.380,6
22.172,0.390,6
21.994,0.390,6
22.128,0.440,6
20.000,0.530,6
19.983,0.520,6
17.778,0.650,6
17.150,0.700,6
14.922,0.810,6
14.950,0.830,6
14.350,0.830,6
15.600,0.830,6
12.778,0.900,6
12.194,0.930,6
11.250,0.930,6
12.244,0.930,6
14.983,0.780,6
17.650,0.610,6
21.022,0.530,6
22.133,0.490,6
22.189,0.450,6
22.756,0.410,6
23.356,0.430,6
22.961,0.420,6
24.950,0.390,6
23.911,0.380,6
23.017,0.400,6
23.889,0.410,6
22.800,0.440,6
22.272,0.480,6
18.883,0.670,6
16.783,0.770,6
16.072,0.790,6
16.500,0.780,6
16.944,0.780,6
15.183,0.910,6
15.328,0.780,6
14.772,0.830,6
12.978,0.840,6
14.756,0.790,6
17.578,0.580,6
18.739,0.560,6
21.094,0.490,6
22.711,0.420,6
22.739,0.400,6
22.244,0.380,6
22.267,0.450,6
22.322,0.420,6
23.889,0.380,6
22.828,0.380,6
22.922,0.400,6
17.906,0.770,6
19.078,0.700,6
17.156,0.920,6
17.150,0.870,6
16.667,0.930,6
16.622,0.930,6
16.089,0.960,6
16.111,0.930,6
17.972,0.930,6
15.489,0.930,6
15.028,0.930,6
15.250,0.920,6
17.178,0.810,6
17.222,0.870,6
16.350,0.980,6
17.756,0.960,6
17.800,0.970,6
19.800,0.850,6
22.200,0.760,6
23.867,0.690,6
23.617,0.670,6
24.883,0.640,6
24.928,0.640,6
23.889,0.660,6
23.044,0.690,6
23.844,0.660,6
22.228,0.730,6
20.006,0.840,6
19.444,0.850,6
19.417,0.880,6
19.400,0.900,6
19.306,0.930,6
19.472,0.790,6
18.311,0.960,6
17.733,0.970,6
17.628,0.900,6
17.711,0.900,6
19.911,0.840,6
20.906,0.800,6
22.667,0.710,6
22.783,0.710,6
24.817,0.630,6
26.017,0.550,6
27.128,0.560,6
27.056,0.550,6
27.222,0.560,6
27.600,0.530,6
27.628,0.520,6
27.733,0.530,6
27.106,0.540,6
25.083,0.630,6
23.711,0.700,6
22.572,0.740,6
21.217,0.840,6
19.283,0.890,6
18.889,0.900,6
16.783,0.910,6
17.178,0.970,6
17.194,0.970,6
17.272,0.970,6
17.178,0.930,6
17.800,1.000,6
19.939,0.850,6
22.161,0.690,6
24.728,0.630,6
24.417,0.580,6
23.700,0.630,6
19.317,0.880,6
21.522,0.800,6
22.356,0.800,6
24.528,0.710,6
21.428,0.890,6
17.822,0.970,6
17.806,0.990,6
17.711,0.970,6
17.244,1.000,6
17.756,0.930,6
17.694,0.930,6
21.394,0.770,6
20.278,0.790,6
18.006,0.960,6
19.861,0.790,6
18.333,0.870,6
17.772,0.910,6
18.800,0.840,6
18.917,0.900,6
22.117,0.740,6
23.794,0.670,6
26.017,0.600,6
26.450,0.540,6
27.733,0.530,6
27.850,0.490,6
28.806,0.490,6
28.867,0.460,6
29.828,0.430,6
29.289,0.380,6
28.939,0.480,6
27.272,0.550,6
25.333,0.640,6
22.689,0.790,6
22.067,0.790,6
20.956,0.840,6
19.333,0.900,6
19.239,0.900,6
19.717,0.830,6
18.706,0.930,6
17.667,0.930,6
17.250,0.960,6
18.711,0.900,6
22.000,0.770,6
23.672,0.700,6
26.044,0.650,6
27.250,0.540,6
27.811,0.440,6
28.939,0.400,6
29.006,0.400,6
29.933,0.390,6
29.978,0.370,6
28.933,0.400,6
29.711,0.360,6
27.194,0.440,6
26.083,0.540,6
24.222,0.590,6
22.683,0.660,6
21.572,0.710,6
21.272,0.730,6
20.900,0.790,6
20.950,0.770,6
20.117,0.870,6
20.344,0.790,6
19.239,0.820,6
19.156,0.810,6
19.917,0.790,6
20.050,0.780,6
22.750,0.700,6
23.872,0.660,6
26.044,0.600,6
26.972,0.560,6
27.733,0.550,6
28.822,0.500,6
29.650,0.450,6
29.789,0.460,6
28.600,0.500,6
28.633,0.490,6
28.528,0.500,6
26.911,0.530,6
25.978,0.580,6
22.750,0.740,6
23.722,0.700,6
23.061,0.720,6
21.939,0.770,6
20.900,0.850,6
20.961,0.660,6
19.372,0.930,6
19.350,0.900,6
18.956,0.900,6
20.956,0.750,6
21.022,0.740,6
22.167,0.730,6
23.706,0.670,6
25.833,0.560,6
27.078,0.520,6
27.778,0.470,6
28.889,0.440,6
29.772,0.430,6
28.939,0.460,6
30.000,0.430,6
28.983,0.450,6
28.889,0.460,6
27.778,0.490,6
26.122,0.550,6
24.883,0.590,6
24.333,0.590,6
23.222,0.610,6
22.661,0.560,6
21.644,0.600,6
19.000,0.910,6
20.467,0.670,6
19.839,0.700,6
19.567,0.740,6
19.861,0.700,6
22.111,0.650,6
23.661,0.600,6
24.906,0.630,6
27.083,0.570,6
24.389,0.710,6
27.328,0.570,6
25.706,0.620,6
27.389,0.590,6
28.583,0.510,6
28.661,0.440,6
27.800,0.460,6
27.200,0.480,6
26.089,0.570,6
23.983,0.680,6
22.200,0.750,6
21.139,0.830,6
20.106,0.840,6
19.006,0.920,6
18.333,0.930,6
15.611,0.880,6
18.244,0.970,6
17.689,0.930,6
17.261,0.970,6
17.689,0.970,6
19.822,0.850,6
20.833,0.800,6
22.106,0.690,6
22.661,0.670,6
23.633,0.630,6
23.750,0.590,6
24.506,0.570,6
18.511,0.860,6
20.839,0.800,6
21.900,0.740,6
20.144,0.720,6
19.839,0.730,6
18.794,0.730,6
17.883,0.770,6
17.733,0.780,6
17.150,0.810,6
17.183,0.780,6
-2.128,0.960,2
-6.906,0.950,3
-1.617,0.920,3
-1.617,0.950,3
-1.622,0.940,3
-2.172,0.990,3
-2.172,0.990,3
-2.211,0.980,3
-2.172,1.000,3
-2.150,0.960,3
-1.183,0.760,3
-0.994,0.760,3
-0.994,0.760,3
-0.983,0.750,3
-0.856,0.750,3
0.144,0.750,3
-0.111,0.760,3
-0.944,0.870,3
-2.128,0.950,3
-2.528,0.910,3
-3.867,1.000,3
-3.861,0.960,3
-4.061,0.990,3
-4.489,0.960,3
-4.928,0.950,3
0.794,0.750,3
-5.556,0.950,3
-6.600,0.960,3
-6.183,0.980,3
-5.094,0.920,3
-5.022,0.920,3
-3.761,0.920,3
-1.128,0.880,3
2.178,0.720,3
2.839,0.690,3
4.028,0.630,3
5.189,0.560,3
6.172,0.530,3
6.300,0.530,3
5.256,0.560,3
5.256,0.570,3
3.061,0.750,3
2.917,0.750,3
2.394,0.750,3
2.161,0.790,3
2.139,0.750,3
2.244,0.740,3
1.583,0.780,3
1.583,0.780,3
1.556,0.920,3
1.539,0.780,3
0.933,0.820,3
0.828,0.780,3
-0.156,0.850,3
-0.156,0.850,3
-0.039,0.850,3
2.689,0.760,3
4.100,0.740,3
6.372,0.640,3
9.189,0.610,3
12.383,0.490,3
12.667,0.510,3
15.072,0.430,3
14.072,0.500,3
13.828,0.500,3
10.250,0.750,3
7.450,0.770,3
6.256,0.900,3
5.072,0.910,3
4.861,0.880,3
4.494,0.870,3
3.217,0.910,3
2.617,0.920,3
6.056,0.750,3
1.439,0.920,3
1.456,0.890,3
2.011,0.920,3
0.922,0.920,3
1.000,0.930,3
1.933,0.920,3
3.894,0.890,3
7.267,0.730,3
9.972,0.690,3
12.939,0.570,3
15.094,0.430,3
15.928,0.440,3
16.206,0.460,3
15.672,0.470,3
15.039,0.490,3
12.333,0.700,3
10.022,0.750,3
7.950,0.860,3
7.156,0.780,3
6.111,0.820,3
6.217,0.790,3
7.083,0.740,3
7.011,0.740,3
6.089,0.860,3
5.328,0.800,3
4.194,0.830,3
4.367,0.820,3
2.689,0.890,3
3.706,0.830,3
3.950,0.870,3
7.133,0.740,3
10.050,0.650,3
12.261,0.600,3
15.000,0.500,3
17.200,0.400,3
17.056,0.370,3
17.756,0.480,3
17.778,0.390,3
17.189,0.400,3
14.006,0.530,3
12.222,0.600,3
10.250,0.750,3
10.883,0.660,3
9.856,0.710,3
8.739,0.770,3
7.150,0.830,3
7.178,0.880,3
10.050,0.850,3
6.778,0.850,3
7.178,0.830,3
7.367,0.760,3
7.222,0.790,3
7.267,0.790,3
7.906,0.810,3
10.022,0.700,3
10.117,0.760,3
11.139,0.750,3
12.933,0.680,3
14.144,0.750,3
16.200,0.580,3
17.450,0.570,3
17.917,0.590,3
17.389,0.560,3
15.228,0.700,3
14.067,0.710,3
13.922,0.720,3
12.656,0.770,3
11.711,0.830,3
10.911,0.840,3
10.072,0.880,3
11.094,0.830,3
9.933,0.920,3
8.872,0.930,3
9.444,0.830,3
8.467,0.890,3
7.733,0.890,3
7.128,0.930,3
8.700,0.900,3
10.144,0.860,3
12.894,0.820,3
14.267,0.750,3
17.172,0.630,3
18.883,0.520,3
17.978,0.540,3
17.822,0.590,3
17.822,0.590,3
17.806,0.580,3
17.217,0.620,3
16.083,0.660,3
14.906,0.710,3
13.817,0.770,3
13.311,0.800,3
13.572,0.760,3
11.622,0.830,3
10.000,0.890,3
11.883,0.900,3
9.311,0.930,3
8.267,0.960,3
7.722,0.960,3
7.067,1.000,3
7.067,1.000,3
8.522,0.940,3
11.061,0.800,3
13.794,0.720,3
14.956,0.660,3
17.128,0.580,3
17.200,0.540,3
17.172,0.580,3
17.156,0.540,3
17.117,0.590,3
17.050,0.590,3
15.978,0.630,3
14.939,0.720,3
13.789,0.780,3
12.856,0.890,3
12.783,0.860,3
13.239,0.800,3
13.289,0.740,3
13.244,0.780,3
8.394,0.910,3
13.217,0.810,3
12.733,0.830,3
13.256,0.780,3
12.711,0.780,3
12.661,0.780,3
12.772,0.780,3
13.794,0.770,3
13.917,0.770,3
16.067,0.680,3
16.044,0.720,3
17.061,0.680,3
15.922,0.690,3
12.311,0.920,3
12.800,0.900,3
13.922,0.820,3
13.817,0.830,3
11.267,0.860,3
11.694,0.860,3
12.222,0.800,3
12.222,0.820,3
10.611,0.850,3
9.033,0.880,3
8.389,0.880,3
5.289,0.930,3
6.761,0.920,3
6.667,0.890,3
6.178,0.930,3
7.044,0.930,3
6.994,0.930,3
7.667,0.890,3
7.872,0.890,3
9.078,0.880,3
10.183,0.830,3
10.317,0.840,3
11.200,0.790,3
12.839,0.750,3
13.544,0.680,3
10.878,0.710,3
10.044,0.760,3
8.794,0.770,3
7.706,0.830,3
7.228,0.860,3
7.083,0.790,3
6.039,0.860,3
5.578,0.890,3
4.978,0.930,3
4.978,0.960,3
3.156,0.950,3
5.000,0.920,3
4.928,0.890,3
4.939,0.890,3
3.889,0.920,3
3.889,0.920,3
3.961,0.910,3
3.822,0.890,3
3.806,0.920,3
3.900,0.920,3
4.933,0.870,3
3.939,1.000,3
4.950,0.930,3
4.978,0.870,3
3.961,0.920,3
4.128,0.900,3
2.894,0.960,3
3.911,0.920,3
3.839,0.930,3
3.889,0.920,3
3.867,0.920,3
3.311,0.960,3
3.311,0.960,3
-4.856,0.990,3
-1.900,0.990,3
-5.928,0.990,3
-6.467,0.960,3
-5.089,0.980,3
-4.889,0.990,3
-3.772,0.990,3
-4.089,0.990,3
-2.778,0.990,3
-2.661,0.990,3
-2.561,0.980,3
-1.944,0.970,3
-0.833,0.860,3
-0.867,0.870,3
-0.900,0.870,3
-0.900,0.870,3
-0.939,0.860,3
-1.039,0.910,3
-1.106,0.920,3
-2.100,0.990,3
-2.172,1.000,3
-1.667,1.000,3
-1.683,0.990,3
